id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,created_timestamp,change_reason,year_filing_for,sector,zipcode,naics_char
2790064,Nations Roof of Ohio,1067192,205656064,Nations Roof of Ohio LLC,275 S. Pioneer Blvd,Springboro,OH,45066,238160,2022,Roofing contractors,1,21,72,150268,1,0,0,0,1,0,0,1,0,0,0,0,0,27FEB25:20:49:00,,2024,Construction,45066,238160
2556040,Roman Roofing,1068383,473093920,"Roman Roofing, Inc.",921 NE 27th Lane,Cape Coral,FL,33909,238160,2022,Roofing contractors,1,3,312,624000,1,0,3,1,1,90,27,5,0,0,0,0,0,24JAN25:17:27:00,,2024,Construction,33909,238160
2631151,C & S Roofing Company,1068877,592009879,C & S Roofing Company,P.O. Box 730,Dunnellon,FL,34430,238160,2022,Roofing contractors,1,21,85,219638,1,0,1,0,0,16,24,1,0,0,0,0,0,07FEB25:19:50:00,,2024,Construction,34430,238160
2517963,Infinity Exteriors LLC Fox Valley location,1070152,,,620 Lynndle Ave. Suite 100,Appleton,WI,54914,238160,2022,Asphalt roof shingle installation,1,1,15,31200,1,0,0,2,0,0,5,2,0,0,0,0,0,14JAN25:16:07:00,,2024,Construction,54914,238160
2518058,Infinity Exteriors LLC New Berlin location,1070595,,,16600 West Cleveland Ave,New Berlin,WI,53151,238160,2022,Asphalt roof shingle installation,1,21,40,83200,1,0,1,1,0,150,120,2,0,0,0,0,0,14JAN25:16:22:00,,2024,Construction,53151,238160
2518012,Infinity Exteriors LLC Madison location,1070606,,,2830 Progress Rd,Madison,WI,53176,238160,2022,Asphalt roof shingle installation,1,1,9,18720,2,0,0,0,0,0,0,0,0,0,0,0,0,14JAN25:16:16:00,,2024,Construction,53176,238160
2517873,Infinity Exteriors LLC Deerfield location,1070613,,Infinity Exteriors LLC,151 S. Pfingsten Rd A,Deerfield,IL,60015,238160,2022,Asphalt roof shingle installation,1,1,2,4160,1,0,0,1,0,0,5,1,0,0,0,0,0,14JAN25:15:54:00,,2024,Construction,60015,238160
2645198,"Crowther Roofing & Sheet Metal of Florida, Inc.",1070730,650653836,Crowther Roofing,2543 Rockfill Road,Fort Myers,FL,33916,238160,2022,Roofing contractors,1,3,1124,1919426,1,0,7,4,2,273,364,13,0,0,0,0,0,10FEB25:22:58:00,,2024,Construction,33916,238160
2508188,AMCO AMERICAN ROOFING CO,1071280,870222391,,3637 S 300 W,Salt Lake City,UT,84115,238160,2022,,1,21,86,178086,1,0,1,3,3,180,120,5,0,0,0,0,2,09JAN25:23:36:00,Correction of inadvertent omissions.,2024,Construction,84115,238160
2575530,Lutz Roofing,1072090,,Lutz Roofing,4721 22 Mile Rd.,Shelby Twp.,MI,48317,238160,2022,Low slope roofing installation,1,22,213,301698,1,0,0,0,1,0,0,1,0,0,0,0,0,29JAN25:16:07:00,,2024,Construction,48317,238160
2506158,Propel Consulting Group LLC dba Roofco Group,1073084,471498168,Propel Consulting Group LLC dba Roofco Group,222 Jernee Mill Rd. Bldg. 2,Sayreville,NJ,08872,238160,2022,Roofing contractors,1,21,93,108299,2,0,0,0,0,0,0,0,0,0,0,0,0,08JAN25:15:18:00,,2024,Construction,08872,238160
2520932,"GKL Companies, Inc.",1073776,631050306,"GKL Companies, Inc.",112 Rainbow Industrial Drive,GADSDEN,AL,35906,238160,2022,Roof membrane installation,1,1,17,37818,1,0,1,0,0,5,0,1,0,0,0,0,0,14JAN25:21:39:00,,2024,Construction,35906,238160
2577901,Winter Garden,1074410,811840708,Estep and Hessburg LLC dba Proformance Roofing,270 W Plant St Suite 310,Winter Garden,FL,34787,238160,2022,Asphalt roof shingle installation,1,21,30,63000,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:18:15:00,,2024,Construction,34787,238160
2578112,Orlando,1074413,811840708,Estep and Hessburg LLC dba Proformance Roofing,3455 WD Judge Dr Suite 110,Orlando,FL,32808,238160,2022,Asphalt roof shingle installation,1,21,20,45000,1,0,1,4,0,1,35,5,0,0,0,0,0,29JAN25:18:31:00,,2024,Construction,32808,238160
2578062,Jacksonville,1074419,811840708,Estep and Hessburg LLC dba Proformance Roofing,136 Ellis Rd N,Jacksonville,FL,32254,238160,2022,Asphalt roof shingle installation,1,1,6,12500,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:18:28:00,,2024,Construction,32254,238160
2578087,Tampa,1074423,811840708,Estep and Hessburg LLC dba Proformance Roofing,4490 Eagle Falls Pl,Tampa,FL,33619,238160,2022,Asphalt roof shingle installation,1,21,10,21000,1,0,0,1,0,0,15,1,0,0,0,0,0,29JAN25:18:30:00,,2024,Construction,33619,238160
2578046,Port St Lucie,1074427,811840708,Estep and Hessburg LLC dba Proformance Roofing,8620 LTC Pkwy Suite 107,Port St Lucie,FL,34986,238160,2022,Asphalt roof shingle installation,1,1,4,8500,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:18:27:00,,2024,Construction,34986,238160
2577944,Fort Myers,1074428,811840708,Estep and Hessburg LLC dba Proformance Roofing,12730 Commonwealth Dr Unit 1,Fort Myers,FL,33913,238160,2022,Asphalt roof shingle installation,1,1,8,17000,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:18:19:00,,2024,Construction,33913,238160
2510887,Palmer West Construction Company Inc,1074477,411519611,Palmer West Construction Company Inc,14595 James Road,Rogers,MN,55374,238160,2022,Low slope roofing installation,1,21,41,70198,2,0,0,0,0,0,0,0,0,0,0,0,0,09JAN25:21:08:00,,2024,Construction,55374,238160
2586986,"Commercial Roofing & Waterproofing Hawaii, Inc",1074586,990301791,"Commercial Roofing & Waterproofing Hawaii, Inc.",94-260 Pupuole Street,Waipahu,HI,96797,238160,2022,Roofing contractors,1,21,105,203022,1,0,10,4,1,150,205,15,0,0,0,0,0,31JAN25:15:57:00,,2024,Construction,96797,238160
2506136,Innovative Roofing Group,1075346,,Innovative Roofing Group,1149 LOGAN CIR NW,Atlanta,GA,30318,238160,2022,Roof membrane installation,1,21,65,155000,1,0,2,0,0,132,0,2,0,0,0,0,0,08JAN25:15:12:00,,2024,Construction,30318,238160
2517904,"Mint Roofing, Inc",1076151,810389786,Mint Roofing,2285 Daniels Street,Long Lake,MN,55356,238160,2022,Roof membrane installation,1,21,55,107753,1,0,2,1,0,22,20,3,0,0,0,0,0,14JAN25:15:57:00,,2024,Construction,55356,238160
2584550,S&L Roofing and Sheetmetal,1077074,141817291,S&L Roofing and Sheetmetal,5640 Depot Rd,Voorheesville,NY,12186,238160,2022,Roofing contractors,1,21,27,33984,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:16:23:00,,2024,Construction,12186,238160
2817100,"MAUNA KEA ROOFING, LLC",1077287,471343883,"MAUNA KEA ROOFING, LLC",73-5627 KAIAKOILI STREET,KAILUA KONA,HI,96740,238160,2022,Asphalt roof shingle installation,1,21,25,43500,1,0,2,0,1,185,0,3,0,0,0,0,0,30APR25:22:15:00,,2024,Construction,96740,238160
2550607,Skyline Roofing,1077482,842129081,Skyline Roofing,861 Page Street,Manchester,NH,03109,238160,2022,Low slope roofing installation,1,1,36,25782,2,0,0,0,0,0,0,0,0,0,0,0,0,23JAN25:16:53:00,,2024,Construction,03109,238160
2884979,GMC Blue Service,1078214,274017600,GMC Blue Service,6062 Buford Hwy 207,Norcross,GA,30071,238160,2022,Roofing contractors,1,21,15,30000,2,0,0,0,0,0,0,0,0,0,0,0,0,07APR25:15:48:00,,2024,Construction,30071,238160
2792847,"Metropolitan Construction Systems, Inc.",1078302,300270643,"Metropolitan Construction Systems, Inc.",234 Union Avenue,Holbrook,NY,11741,238160,2022,Roofing contractors,1,21,55,106928,2,0,0,0,0,0,0,0,0,0,0,0,0,27FEB25:21:59:00,,2024,Construction,11741,238160
2522767,LARRY L VAUGHT ROOFING INC,1078440,430962027,LARRY L VAUGHT ROOFING INC,500 JONES AVENUE,GRANDVIEW,MO,64030,238160,2022,Asphalt roof shingle installation,1,1,17,30650,2,0,0,0,0,0,0,0,0,0,0,0,0,15JAN25:16:58:00,,2024,Construction,64030,238160
2501508,Industrial Roofing Company LLC,1078609,203476457,Industrial Roofing Company LLC,9 Ferry Road,Lewiston,ME,04240,238160,2022,Roofing contractors,1,22,121,252849,1,0,0,1,2,0,22,3,0,0,0,0,0,06JAN25:16:15:00,,2024,Construction,04240,238160
2546653,Harness Roofing OKC,1078624,710654212,"Harness Roofing, Inc.",1529 SE 29th ST Suite 101,Oklahoma City,OK,73129,238160,2022,Low slope roofing installation,1,1,10,22040,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:19:16:00,,2024,Construction,73129,238160
2858446,Division 7 Building Contractors Inc,1078665,203241913,Division 7 Building Contractors Inc.,8179 Neptune Dr,Kalamazoo,MI,49009,238160,2022,Roofing contractors,1,21,63,93114,1,0,0,2,0,0,7,2,0,0,0,0,0,04MAR25:17:11:00,,2024,Construction,49009,238160
2654788,Simon Roofing and Sheet Metal - Corportion,1079294,341430114,Simon Roofing and Sheet Metal,70 Karago Ave,Youngstown,OH,44512,238160,2022,Roofing contractors,1,3,428,910853,1,0,2,1,2,32,180,5,0,0,0,0,0,12FEB25:14:57:00,,2024,Construction,44512,238160
2762093,"Lifetime Quality Roofing and Storm Restoration, LLC",1079301,474451508,"Lifetime Quality Roofing and Storm Restoration, LLC",501 W Schrock Rd STE 301,Westerville,OH,43081,238160,2022,Roofing contractors,1,22,106,208296,1,0,0,0,3,0,0,3,0,0,0,0,0,26FEB25:19:43:00,,2024,Construction,43081,238160
2763894,"Lifetime Quality Roofing Cincinnati, LLC",1079318,880558712,"Lifetime Quality Roofing Cincinnati, LLC",10700 Montgomery Rd STE 226,Montgomery,OH,45242,238160,2022,Roofing contractors,1,21,22,41744,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:20:15:00,,2024,Construction,45242,238160
2763791,"Lifetime Quality Roofing Cleveland, LLC",1079329,922762726,"Lifetime Quality Roofing Cleveland, LLC",5000 Rockside Rd STE 500,Independence,OH,44131,238160,2022,Roofing contractors,1,21,26,49040,1,0,1,1,0,9,63,2,0,0,0,0,0,26FEB25:20:12:00,,2024,Construction,44131,238160
2763611,"Gale Force Roofing and Restoration, LLC",1079338,824760284,"Gale Force Roofing and Restoration, LLC",510 Vonderburg Dr,Brandon,FL,33511,238160,2022,Roofing contractors,1,21,21,41976,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:20:08:00,,2024,Construction,33511,238160
2762851,"Penn Exterior Restoration, LLC",1079534,842818068,"Penn Exterior Restoration, LLC",200 Hightower Blvd STE 301,Robinson Township,PA,15205,238160,2022,Roofing contractors,1,21,37,73336,1,0,0,0,1,0,0,1,0,0,0,0,0,26FEB25:19:50:00,,2024,Construction,15205,238160
2588358,Scott Roofing Company,1079543,860492261,Scott Roofing Company,24777 NORTH 15TH AVE,Phoenix,AZ,85085,238160,2022,Roofing contractors,1,21,41,85280,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:20:19:00,,2024,Construction,85085,238160
2604403,RL Craft Co of Omaha,1079619,470527585,Weathercraft Co of Lincoln,1502 North 11th St.,Omaha,NE,68110,238160,2022,Roofing contractors,1,21,22,38140,1,0,0,1,0,0,3,1,0,0,0,0,0,03FEB25:16:03:00,,2024,Construction,68110,238160
2503274,Martin Roofing Company Inc.,1079750,952536694,Martin Roofing Company Inc.,6608 Federal Blvd,Lemon Grove,CA,91945,238160,2022,Roofing contractors,1,21,54,83076,1,0,2,0,3,251,0,5,0,0,0,0,0,06JAN25:23:59:00,,2024,Construction,91945,238160
2731684,Utah Tile and Roofing Inc.,1082973,870294971,Utah Tile & Roofing,555w 3900s,Salt Lake City,UT,84123,238160,2022,Roofing contractors,1,22,111,238739,1,0,1,1,1,46,251,3,0,0,0,0,0,25FEB25:14:50:00,,2024,Construction,84123,238160
2535280,"PRO ROOFING & ASSOCIATE, INC",1083197,260628684,"PRO ROOFING & ASSOCIATE, INC",2895 S ORLANDO DR,SANFORD,FL,32773,238160,2022,Roofing contractors,1,21,16,27998,2,0,0,0,0,0,0,0,0,0,0,0,0,20JAN25:16:26:00,,2024,Construction,32773,238160
2498536,Mid-State Roofing and Coating Inc.,1086710,392050264,Mid-State Roofing and Coating Inc.,"375 New Holland Drive, Suite B",Belleville,PA,17004,238160,2022,Asphalt roof shingle installation,1,21,102,127961,1,0,0,0,1,0,0,1,0,0,0,0,0,02JAN25:16:05:00,,2024,Construction,17004,238160
2723154,"Latite Roofing & Sheet Metal, LLC",1088016,208965748,"Latite Roofing & Sheet Metal, LLC",2280 West Copans Road,Pompano Beach,FL,33069,238160,2022,Roofing contractors,1,3,307,712849,1,0,6,17,10,479,740,27,0,1,0,0,5,25FEB25:21:28:00,,2024,Construction,33069,238160
2672702,B&L sheet metal and roofing,1088896,851411788,B&L sheet metal and roofing A Tecta America Company,1301 N Monroe,Bloomington,IN,47401,238160,2022,Low slope roofing installation,1,21,34,77944,1,0,0,0,2,0,0,2,0,0,0,0,0,17FEB25:15:31:00,,2024,Construction,47401,238160
2877549,"Wolverine Roofing Service, LLC",1090287,921666225,"Wolverine Roofing Service, LLC","1300 OLD DIXIE HIGHWAY, STE 101",Lake Park,FL,33403,238160,2022,Roofing contractors,1,1,17,30648,2,0,0,0,0,0,0,0,0,0,0,0,0,18MAR25:13:57:00,,2024,Construction,33403,238160
2502862,Roof Depot,1090340,582385323,Roof Depot,11260 Old Roswell Rd,Alpharetta,GA,30009,238160,2022,Roofing contractors,1,22,138,287040,1,0,3,0,0,100,25,3,0,0,0,0,0,07JAN25:14:43:00,,2024,Construction,30009,238160
2732636,UTR  Services,1090513,870509690,UTR Services,555w 3900s,Salt Lake City,UT,84123,238160,2022,Roofing contractors,1,21,20,46772,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:14:58:00,,2024,Construction,84123,238160
2582941,Legacy Restoration IA,1090573,352433040,Legacy Restoration,2401 SE Tones Dr Suite 0,Ankeny,IA,50021,238160,2022,Roofing contractors,1,1,19,39520,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:14:02:00,,2024,Construction,50021,238160
2582927,Legacy Restoration RST,1090618,352433040,Legacy Restoration,6188 Rome Circle NW Suite 101,Rochester,MN,55901,238160,2022,Roofing contractors,1,1,10,20800,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:14:00:00,,2024,Construction,55901,238160
2653618,Dakota Corp dba Jessie Bryant Roofing,1091398,,Dakota Corp dba Jessie Bryant Roofing,3121 Sandbrook St.,Memphis,TN,38116,238160,2022,Roofing contractors,1,21,50,115165,2,0,0,0,0,0,0,0,0,0,0,0,0,11FEB25:20:47:00,,2024,Construction,38116,238160
2587016,"Honolulu Roofing Company, Inc",1091620,912175749,"Commercial Roofing & Waterproofing Hawaii, Inc.",94-260 Pupuole Street,Waipahu,HI,96797,238160,2022,Roofing contractors,1,21,26,37207,1,0,4,0,0,313,0,4,0,0,0,0,0,30JAN25:18:57:00,,2024,Construction,96797,238160
2844761,BDRMI-Detroit,1092350,351883225,"Bone Dry Roofing, Inc.",275 Telegraph Rd,Pontiac,MI,48341,238160,2022,Asphalt roof shingle installation,1,1,12,19653,2,0,0,0,0,0,0,0,0,0,0,0,0,03MAR25:04:08:00,,2024,Construction,48341,238160
2526073,"Horizon Roofing, Inc",1092497,411765296,"Horizon Roofing, Inc",2010 Co Rd 137,Waite Park,MN,56387,238160,2022,Roofing contractors,1,22,147,234807,1,0,1,8,3,1,497,11,0,0,0,0,1,19FEB25:16:13:00,,2024,Construction,56387,238160
2673500,Tilsen Roofing,1093867,922868854,Tilsen Roofing,1421 Gilson Street,Madison,WI,53715,238160,2022,Roofing contractors,1,21,24,44514,1,0,0,0,2,0,0,2,0,0,0,0,0,19MAR25:16:53:00,First submission,2024,Construction,53715,238160
2789576,"All Star Roofing, Inc.",1094826,112892662,"All Star Roofing, Inc.",86 Montauk Hwy.,Amity Harbor,NY,11701,238160,2022,Roofing contractors,1,1,10,20750,2,0,0,0,0,0,0,0,0,0,0,0,0,27FEB25:20:25:00,,2024,Construction,11701,238160
2506919,Cedar Roofing Company LLC,1094966,830344362,Cedar Roofing Company,27820 N Irma Lee Cir,Lake Forest,IL,60045,238160,2022,Roofing contractors,1,22,27,56160,1,0,1,2,0,65,2,3,0,0,0,0,0,08JAN25:20:02:00,,2024,Construction,60045,238160
2660287,"Tecta America Oklahoma, LLC",1096027,822486830,"Tecta America Oklahoma, LLC",3143 N 32ND ST,MUSKOGEE,OK,74401,238160,2022,Roofing contractors,1,21,25,42367,1,0,1,1,1,20,19,3,0,0,0,0,0,13FEB25:12:50:00,,2024,Construction,74401,238160
2553315,H & H Industrial,1096130,272492943,H & H Industrial,2241 E NAPOLEON ST,SULPHUR,LA,70663,238160,2022,Sheet metal roofing installation,1,1,11,16204,2,0,0,0,0,0,0,0,0,0,0,0,0,23JAN25:21:05:00,,2024,Construction,70663,238160
2690987,Janney Roofing LLC,1097400,883485181,Janney Roofing,1211 State Rd 436 Suite 227,Casselberry,FL,32707,238160,2022,Roofing contractors,1,22,100,416000,1,0,4,0,0,52,0,4,0,0,0,0,0,19FEB25:20:02:00,,2024,Construction,32707,238160
2523267,"Waterproofing Associates,  Inc.",1098037,770304667,"Waterproofing  Associates, Inc.",1295 Norman Avenue,Santa Clara,CA,95054,238160,2022,Roofing contractors,1,22,165,273735,1,0,1,0,0,180,0,1,0,0,0,0,0,15JAN25:18:24:00,,2024,Construction,95054,238160
2621994,8339_19083,1098581,812552412,"US Grounds Maintenance,LLC","335 North Sioux Point Road,Suite 160",Dakota Dunes,SD,57049,238160,2022,,1,21,59,87922,1,0,1,0,1,74,0,2,0,0,0,0,0,06FEB25:14:14:00,,2024,Construction,57049,238160
2513727,7641_18509,1098594,203031904,"Kudu Roofing, LLC","9822 Titan Park Circle, Suite A",Littleton,CO,80125,238160,2022,,1,21,24,45382,2,0,0,0,0,0,0,0,0,0,0,0,0,12JAN25:14:31:00,,2024,Construction,80125,238160
2594095,Nitro Roofing and Construction LLC,1098658,451562156,Nitro Roofing and Construction LLC,5356 Southland Rd,New Knoxville,OH,45871,238160,2022,Roofing and Siding Installation,1,21,30,49470,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:15:59:00,,2024,Construction,45871,238160
2624937,PI Roof Maintenance Inc.,1099329,731623143,PI Roof Maintenance Inc.,"P I Roofing, 6109 Remount Rd",North Little Rock,AR,72118,238160,2022,Asphalt roof shingle installation,1,21,40,84391,1,0,1,0,0,2,0,1,0,0,0,0,0,06FEB25:18:50:00,,2024,Construction,72118,238160
2597573,Quality Labor Source LLC,1099729,852911421,,2640 State Road 13,St. Johns,FL,32259,238160,2022,Asphalt roof shingle installation,1,21,56,116480,1,0,0,1,1,0,64,2,0,0,0,0,0,31JAN25:18:56:00,,2024,Construction,32259,238160
2675940,ABC Roofing A Tecta America Company,1100812,842405555,ABC Roofing A Tecta America Company,11305 NE Marx St.,Portland,OR,97220,238160,2022,Roofing contractors,1,21,98,148035,1,0,1,3,1,103,252,5,0,0,0,0,0,17FEB25:20:55:00,,2024,Construction,97220,238160
2627300,American Roofing & Metal Lexington,1101973,611092077,American Roofing & Metal Lexington,1700 Jaggie Fox Way,Lexington,KY,45005,238160,2022,Roofing contractors,1,22,14,33754,2,0,0,0,0,0,0,0,0,0,0,0,0,07FEB25:15:55:00,,2024,Construction,45005,238160
2630367,Arch Solar,1102447,,,1237 Pilgrim Rd.,Plymouth,WI,53073,238160,2022,Roofing contractors,1,21,26,79610,1,0,0,0,1,0,0,1,0,0,0,0,0,07FEB25:18:40:00,,2024,Construction,53073,238160
2630349,Arch Solar C&I,1102452,,,1237 Pilgrim Rd.,Plymouth,WI,53073,238160,2022,Roofing contractors,1,1,19,66850,1,0,1,0,0,6,0,1,0,0,0,0,0,07FEB25:18:38:00,,2024,Construction,53073,238160
2627299,American Roofing & Metal Cincinnati,1102994,611092077,American Roofing & Metal Cincinnati,250 Industrial Dr.,Franklin,OH,40511,238160,2022,Roofing contractors,1,21,50,104331,2,0,0,0,0,0,0,0,0,0,0,0,0,07FEB25:11:44:00,,2024,Construction,40511,238160
2663633,Empire Roofing Companies Inc.,1104689,752759310,Empire Roofing Companies Inc.,16520 Central Green Blvd.,Houston,TX,77032,238160,2022,Roofing contractors,1,21,73,173277,1,0,1,4,1,3,67,6,0,0,0,0,0,13FEB25:17:38:00,,2024,Construction,77032,238160
2877517,Campany Roof Maintenance Roofing Division LLC,1106374,472451226,Campany Roof Maintenance Roofing Division LLC,1425 Watertower Road,West Palm Beach,FL,33403,238160,2022,Roofing contractors,1,21,70,140291,1,0,0,1,0,0,26,1,0,0,0,0,0,18MAR25:12:44:00,,2024,Construction,33403,238160
2877518,Campany Roof Maintenance LLC,1106384,270278579,Campany Roof Maintenance LLC,1425 Watertower Road,West Palm Beach,FL,33403,238160,2022,Roofing contractors,1,21,25,45880,2,0,0,0,0,0,0,0,0,0,0,0,0,18MAR25:12:58:00,,2024,Construction,33403,238160
2654623,"WxTite, LLC",1106680,842099309,"WxTite, LLC",6909 International Dr.      Suite #106,Greensboro,NC,27527,238160,2022,Roofing contractors,1,21,80,171257,1,0,1,0,0,74,126,1,0,0,0,0,0,12FEB25:02:55:00,,2024,Construction,27527,238160
2499181,Mammoth Contracting LLC,1106760,815179460,Mammoth Contracting LLC,26669 IH 10 W,Boerne,TX,78015,238160,2022,Asphalt roof shingle installation,1,21,15,31200,1,0,0,1,0,0,61,1,0,0,0,0,0,02JAN25:20:02:00,,2024,Construction,78015,238160
2658350,Fidelity Roof Company,1106801,941326440,Fidelity Roof Company,1075 40th street,oakland,CA,94608,238160,2022,Roofing contractors,1,21,66,132618,1,0,0,3,0,0,111,3,0,0,0,0,0,12FEB25:19:49:00,,2024,Construction,94608,238160
2601983,Fontaine Weatherproofing Inc.,1106834,204014128,Fontaine Weatherproofing Inc.,586 North Batavia Street,Orange,CA,92868,238160,2022,Roofing contractors,1,21,72,136097,1,0,2,11,0,52,688,13,0,0,0,0,0,01FEB25:00:01:00,,2024,Construction,92868,238160
2551126,"United Roofing & Sheet Metal, Inc.",1107074,472424796,"United Roofing & Sheet Metal, INc.",500 Federal Road,Brookfield,CT,06804,238160,2022,"Painting, spraying, or coating, roof",1,21,26,48224,2,0,0,0,0,0,0,0,0,0,0,0,0,23JAN25:17:45:00,,2024,Construction,06804,238160
2725986,Weathershield Roofing and Sheetmetal,1107154,471315870,Weathershield Roofing and Sheetmetal,377 Savage Ln,Aledo,TX,76008,238160,2022,Roofing contractors,1,21,63,126000,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:20:58:00,,2024,Construction,76008,238160
2622938,Zcraft LTD,1107817,465264601,,7115 Newton ST,Westminster,CO,80030,238160,2022,Asphalt roof shingle installation,1,21,28,55878,1,0,1,1,1,1,15,3,0,0,0,0,0,06FEB25:16:13:00,,2024,Construction,80030,238160
2506781,"Premier Contracting, Inc.",1107999,481162686,"Premier Contracting, Inc.",3940 S. Ferree St,Kansas City,KS,66106,238160,2022,Roofing contractors,1,21,31,61250,2,0,0,0,0,0,0,0,0,0,0,0,0,08JAN25:17:39:00,,2024,Construction,66106,238160
2598317,Roofing Contractor,1108606,843645900,"Cairo Builder, Inc.","433 Second Street, Suite 101B",Woodland,CA,95695,238160,2022,Roofing contractors,1,21,25,11580,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:19:34:00,,2024,Construction,95695,238160
2780868,Thomas Company Inc Brooklawn,1109581,,Thomas Company,6587 Delilah Rd,Egg Harbor Township,NJ,08234,238160,2022,Roofing contractors,1,22,11,21016,1,0,1,0,0,7,0,1,0,0,0,0,0,27FEB25:17:57:00,,2024,Construction,08234,238160
2597438,"Triangle Roofing, Inc.",1110105,251513867,"Triangle Roofing, Inc.",351 Mt. Nebo Road,Pittsburgh,PA,15237,238160,2022,Roofing contractors,1,21,43,69007,1,0,1,0,0,2,0,1,0,0,0,0,0,31JAN25:18:49:00,,2024,Construction,15237,238160
2619848,MD Roofing Inc,1110304,651032411,"MD Roofing, Inc",9444 SE 183rd Ave RD,Ocklawaha,FL,32179,238160,2022,Roofing contractors,1,1,12,17875,2,0,0,0,0,0,0,0,0,0,0,0,0,05FEB25:19:40:00,,2024,Construction,32179,238160
2549695,Rosenquist Construction,1111982,411725965,Rosenquist Construction,2526 24th Ave S,Minneapolis,MN,55406,238160,2022,Low Slope Roofing Installation,1,21,21,36674,1,0,1,1,1,84,63,3,0,0,0,0,0,05FEB25:15:15:00,,2024,Construction,55406,238160
2743712,Chandler Roofing and Construction,1111987,261893541,Chandler Roofing and Construction Inc,2411 Goodhue St S,Red Wing,MN,55066,238160,2022,Roofing contractors,1,1,9,18164,2,0,0,0,0,0,0,0,0,0,0,0,0,25FEB25:21:16:00,,2024,Construction,55066,238160
