establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
Mid Illinois Concrete & Excavation, Inc.|Mid Illinois Concrete & Excavation, Inc.|IL|1|21|76|133347|452487164|'Mid Illinois Concrete & Excavation, Inc.'|mid illinois concrete & excavation|false
070-NBH-NORFOLK|N.B. HANDY COMPANY|VA|1|21|22|38534|540238570|'N.B. Handy Co.'|n.b. handy|false
080-NBH-CHARLOTTE|N.B. HANDY COMPANY|NC|1|21|28|51343|540238570|'N.B. Handy Co.'|n.b. handy|false
030-NBH-RALEIGH|N.B. HANDY COMPANY|NC|1|21|24|41690|540238570|'N.B. Handy Co.'|n.b. handy|false
040-NBH-ROANOKE|N.B. HANDY COMPANY|VA|1|1|19|33524|540238570|'N.B. Handy Co.'|n.b. handy|false
Piedmont National Corp.|Piedmont National Corp.|GA|1|3|278|544187|580707747|'Piedmont Construction Company'|piedmont|false
010-NBH-CORPORATE|N.B. HANDY COMPANY|VA|1|21|63|112254|540238570|'N.B. Handy Co.'|n.b. handy|false
020-NBH-LYNCHBURG|N.B. HANDY COMPANY|VA|1|1|7|10759|540238570|'N.B. Handy Co.'|n.b. handy|false
RCH Roofing Corporation|RCH Roofing Corporation|MA|1|22|102|212373|43386814|'RCH Roofing Corp.'|rch roofing|false
Upson Company|Upson Company|ID|1|21|91|171320|820455046|'Upson Company'|upson|false
Dynamic Manufacturing|Dynamic Manufacturing|PA|1|2|46|2104124|203933236|'Dynamic National'|dynamic|false
Jottan, Inc.|Jottan, Inc.|NJ|1|22|83|131585|222768915|'Jottan Inc.'|jottan|false
Warren Roofing & Insulating Company|Warren Roofing & Insulating Company|OH|1|2|110|131588|340604460|'Warren Roofing & Insulating Co.'|warren roofing & insulating|false
SI|Sampco, Inc.|MA|1|2|39|73904|43110392|'Sampco Inc.'|sampco|false
Owens Corning Foam - Rockford|Owens Corning|IL|1|21|72|142477||'Owens Corning'|owens corning|false
0000000014 IN HOME SERVICES|ALLIED SERVICES|PA|1|3|240|270600|240860110|'Allied Construction Services'|allied|false
0000000030 PHARMACY|ALLIED SERVICES|PA|1|3|47|57680|240860110|'Allied Construction Services'|allied|false
Building Technicians Corporation|Building Technicians Corporation|OH|1|21|26|39748|341187227|'Building Technicians Corporation'|building technicians|false
Tech Roofing Service, Inc.|Tech Roofing Service, Inc.|MA|1|21|23|45821|42730706|'Tech Roofing Service Inc.'|tech roofing service|false
Capitol Roofing Solutions LLC|Capitol Roofing Solutions LLC|IL|1|1|10|13348|821629584|'Capitol Roofing Inc.'|capitol roofing|false
OC -  Delmar, NY|Owens Corning|NY|1|3|288|480128||'Owens Corning'|owens corning|false
Empire Roofing Inc.|Empire Roofing Inc.|TX|1|3|255|510916|751828325|'Empire Roofing Corp.', 'Empire Roofing Inc.', 'Empire Roofing LLC', 'Empire Roofing Solutions', 'Empire Roofing Systems Inc.', 'Empire Roofing, Inc.'|empire roofing|true
C.L. Linfoot Comapny|C.L. Linfoot Co.|ND|1|2|63|137605|410851042|'C.L. Linfoot Co.'|c.l. linfoot|false
Empire Roofing Inc..|Empire Roofing Inc..|TN|1|21|49|83968|464526366|'Empire Roofing Corp.', 'Empire Roofing Inc.', 'Empire Roofing LLC', 'Empire Roofing Solutions', 'Empire Roofing Systems Inc.', 'Empire Roofing, Inc.'|empire roofing|true
Benchmark Construction|Benchmark Construction|IL|1|2|55|107638|362812213|'Benchmark Inc.'|benchmark|false
Boyd Corporation - Elkhart, IN|Boyd Corporation|IN|1|21|71|117335|204672193|'Boyd Inc.'|boyd|false
Turner Morris, Inc.|Turner Morris, Inc.|CO|1|21|53|98099|841199856|'Turner Morris Inc.'|turner morris|false
Silverthorne|Turner Morris, Inc.|CO|1|21|32|64938|841199856|'Turner Morris Inc.'|turner morris|false
Empire Roofing of Oklahoma|Empire Roofing of Oklahoma|OK|1|21|37|72289|464038268|'Empire Roofing of Oklahoma, Inc.'|empire roofing of oklahoma|false
JHS Restoration, Inc.|JHS Restoration, Inc.|CT|1|1|22|34663|272097915|'JHS Restoration Inc.'|jhs restoration|false
Pinnacle Roofing Group|Pinnacle Roofing Group|FL|1|21|45|56000|844581614|'Pinnacle Roofing'|pinnacle roofing|false
Boyd Corporation Allenton|Boyd Corp|WI|1|22|117|234914|274599147|'Boyd Inc.'|boyd|false
EverGuard Roofing, LLC|EverGuard Roofing, LLC|NM|1|21|75|153716|850481655|'Everguard Roofing'|everguard roofing|false
Pacific Home Health & Hospice|Preferred Management|OR|1|21|25|24911|931213338|'Preferred Construction Services Inc.'|preferred|false
Atlas Roofing Corporation|Atlas Roofing Corporation|IL|1|21|40|81849|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
Empire Roofing Companies Inc|Empire Roofing Companies Inc|TX|1|21|79|159341|752759310|'Empire Roofing Companies, Inc.'|empire roofing companies|false
Specialty Roofers, Inc.|Specialty Roofers, Inc.|FL|1|21|35|72800|453143686|'Specialty Roofers Inc.'|specialty roofers|false
Ark Roofing|Ark Roofing|TN|1|1|13|27040|450477569|'Ark Roofing Co. Inc.'|ark roofing|false
WEST TENN PAVING & GRADING|DELTA CONTRACTING COMPANY LLC|TN|1|2|107|215502|204291579|'Delta Contracting Services Inc.'|delta contracting|false
Arrow Concrete & Asphalt Specialties LLC|Arrow Construction Holdings LLC|WA|1|21|81|45590|911687795|'Arrow Consulting Corp.'|arrow|false
MW Services Inc|MW Services Inc|CA|1|21|27|40025|330906269|'MW'|mw|false
Moriarty's Roofing, Inc.|Moriarty's Roofing, Inc.|CA|1|21|30|51628|474961412|'Moriarty's Roofing, Inc.'|moriarty's roofing|false
PAGE, INC d/b/a Save-A-Lot|PAGE, INC|KY|1|21|26|38112|611209618|'Page'|page|false
King of Texas Roofing|King of Texas Roofing|TX|1|21|69|137000|752969578|'King of Texas Roofing Company LP'|king of texas roofing|false
Filotto Construction, Inc.|Filotto Roofing|IL|1|21|35|67793|363964971|'Filotto Roofing, Inc.'|filotto roofing|false
58 Tannery Road|Pieros Roofing, a Tecta America Co., LLC|NJ|1|21|36|22559|932888481|'Pieros Roofing, a Tecta America Co., LLC'|pieros roofing, a tecta america|false
Building Envelope Systems|Building Envelope Systems|MA|1|21|3|159000|454071476|'Building Envelope Contractors Inc.'|building envelope|false
Alliance Roofing Holdings Inc|Alliance Roofing|CO|1|21|19|42379|853598851|'Alliance Roofing', 'Alliance Roofing, LLC'|alliance roofing|true
Patriot Roofing|Patriot Roofing|WA|1|21|48|100515|454206993|'Patriot Roofing', 'Patriot Roofing LLC'|patriot roofing|true
United Services LLC|United Services|TX|1|21|35|69300|824842212|'United Contractors'|united|false
All Seasons Roofing, LLC|All Seasons Roofing, LLC|MO|1|1|18|42323|204885966|'All Seasons Roofing LLC'|all seasons roofing|false
Smith Industries Inc.|Smith Industries Inc.|FL|1|22|103|18312405|591743161|'Smith Group'|smith|false
R&S Construction Services Inc.|R&S Construction Services Inc.|CT|1|21|39|72568|61039729|'R&S Construction Services Inc.'|r&s|false
Westlake Royal Roofing LLC|Westlake Royal Roofing|FL|1|1|20|50000||'Westlake Royal Roofing'|westlake royal roofing|false
Roofing Data 2023|Progressive Roofing Inc|NY|1|21|33|37115|161064150|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Gopher State Concrete, Inc|Anderson Group Inc|MN|1|21|29|56999||'Anderson Associates'|anderson|false
Dixie Roofing, Inc. - LaFollette|Dixie Roofing, Inc.|TN|1|22|120|350665|621136030|'Dixie Roofing Inc.'|dixie roofing|false
Dixie Roofing, Inc. - Powell|Dixie Roofing, Inc.|TN|1|22|70|176078|621136030|'Dixie Roofing Inc.'|dixie roofing|false
Burger King 8744|MRB Holdings LLC|NV|1|2|18|24623|200816567|'MRB Contractors LLC'|mrb|false
Burger King 4758|MRB Holdings LLC|CA|1|2|25|43160|200816567|'MRB Contractors LLC'|mrb|false
R&B Roofing LLC|R&B Roofing LLC|TX|1|22|221|438591|571155052|'R&B Roofing LLC'|r&b roofing|false
Bloom Roofing Systems Inc|Bloom Roofing Systems Inc.|MI|1|22|120|224068||'Bloom Roofing Systems Inc.'|bloom roofing|false
Clinch-On Cornerbead Company|USG|CA|1|21|89|223161|952584532|'USG Corporation'|usg|false
American Cornerbead Company|USG|NC|1|1|11|25451|203987908|'USG Corporation'|usg|false
Roof Tech,Inc.|Roof Tech, Inc.|MN|1|21|39|49088|411738553|'Roof Tech Inc.'|roof tech|false
Holland Roofing Group|Holland Roofing Group|KY|1|21|45|94171|311551993|'Holland Roofing Co. Inc.', 'Holland Roofing Group'|holland roofing|true
Boak & Sons, Inc.|Boak & Sons, Inc.|OH|1|22|165|238160|341368121|'Boak & Sons Inc.'|boak & sons|false
COOPER ROOFING & SOLAR, INC.|COOPER ROOFING & SOLAR, INC.|NV|1|3|343|734948|270365569|'Cooper Roofing & Solar INC'|cooper roofing & solar|false
West Roofing Systems Inc|West Roofing Systems Inc|OH|1|21|75|161233|341305282|'West Roofing Systems Inc.'|west roofing|false
BDRIN-Bloomington|Bone Dry Roofing, Inc|IN|1|21|23|42989|351883225|'Bone Dry Roofing', 'Bone Dry Roofing Co.', 'Bone Dry Roofing Company', 'Bone Dry Roofing Inc.'|bone dry roofing|true
Alva Roofing Co.|Alva Roofing Co.|OK|1|21|42|92919|731006735|'Alva Roofing Co.'|alva roofing|false
Cooper Roofing & Solar|Cooper Roofing & Solar Inc.|NV|1|21|15|32140|270365569|'Cooper Roofing & Solar INC'|cooper roofing & solar|false
OKC - Southwest Tube|Webco Industries|OK|1|3|242|564532|731097133|'WEBCO Services LLC'|webco|false
Best Roofing Services, LLC|Best Roofing|FL|1|3|268|385291||'Best Roofing Company'|best roofing|false
COLLINS ROOFING INC|Collins Roofing Inc.|UT|1|21|31|74313|870306507|'Collins Roofing Inc.'|collins roofing|false
BK 7804|MRB Holdings LLC|NV|1|2|29|31289|200816567|'MRB Contractors LLC'|mrb|false
BK 1889|MRB Holdings LLC|NV|1|2|20|33840|200816567|'MRB Contractors LLC'|mrb|false
BK 3993|MRB Holdings LLC|NV|1|2|26|33280|200816567|'MRB Contractors LLC'|mrb|false
BK 5677|MRB Holdings LLC|NV|1|1|18|25920|200816567|'MRB Contractors LLC'|mrb|false
BK 6717|MRB Holdings LLC|NV|1|1|18|29471|200816567|'MRB Contractors LLC'|mrb|false
BK 7013|MRB Holdings LLC|NV|1|1|14|21323|200816567|'MRB Contractors LLC'|mrb|false
BK 7361|MRB Holdings LLC|NV|1|1|15|29415|200816567|'MRB Contractors LLC'|mrb|false
Greenwood Plastics South|Greenwood Inc|IL|1|21|44|63376|370816080|'Greenwood Industries Inc.'|greenwood|false
Trigard Memorials|Greenwood Inc|IL|1|21|20|32240|370816080|'Greenwood Industries Inc.'|greenwood|false
River City Roofing|River City Roofing|FL|1|1|13|22883|200703878|'River City Roofing', 'River City Roofing Co. Inc.'|river city roofing|true
4400|CentiMark Corporation|TN|1|21|37|60754|251194990|'CentiMark Corporation'|centimark|false
1900|CentiMark Corporation|NJ|1|21|80|141174|251194990|'CentiMark Corporation'|centimark|false
2100|CentiMark Corporation|OH|1|21|40|49876|251194990|'CentiMark Corporation'|centimark|false
2200|CentiMark Corporation|OH|1|21|34|55271|251194990|'CentiMark Corporation'|centimark|false
2210|CentiMark Corporation|IN|1|21|38|51746|251194990|'CentiMark Corporation'|centimark|false
2220|CentiMark Corporation|OH|1|21|33|79580|251194990|'CentiMark Corporation'|centimark|false
2250|CentiMark Corporation|IN|1|21|52|89058|251194990|'CentiMark Corporation'|centimark|false
5350|CentiMark Corporation|AZ|1|22|100|162659|251194990|'CentiMark Corporation'|centimark|false
5400|CentiMark Corporation|CO|1|21|50|82658|251194990|'CentiMark Corporation'|centimark|false
1300|CentiMark Corporation|MD|1|21|57|88628|251194990|'CentiMark Corporation'|centimark|false
4110|CentiMark Corporation|AL|1|21|69|112896|251194990|'CentiMark Corporation'|centimark|false
2400|CentiMark Corporation|MI|1|21|33|51024|251194990|'CentiMark Corporation'|centimark|false
2600|CentiMark Corporation|IL|1|21|56|71645|251194990|'CentiMark Corporation'|centimark|false
2630|CentiMark Corporation|IA|1|1|18|24263|251194990|'CentiMark Corporation'|centimark|false
2650|CentiMark Corporation|WI|1|21|24|48474|251194990|'CentiMark Corporation'|centimark|false
Merit Contracting|Merit Contracting|MN|1|2|75|132416|411426936|'Merit Contracting Inc.'|merit contracting|false
2700|CentiMark Corporation|KS|1|21|48|75122|251194990|'CentiMark Corporation'|centimark|false
2800|CentiMark Corporation|MO|1|21|35|60754|251194990|'CentiMark Corporation'|centimark|false
2701|CentiMark Corporation|NE|1|21|33|57776|251194990|'CentiMark Corporation'|centimark|false
2900|CentiMark Corporation|PA|1|21|58|84197|251194990|'CentiMark Corporation'|centimark|false
2300|CentiMark Corporation|MI|1|21|28|49697|251194990|'CentiMark Corporation'|centimark|false
2910|CentiMark Corporation|NY|1|21|34|52897|251194990|'CentiMark Corporation'|centimark|false
3450|CentiMark Corporation|TN|1|21|56|98241|251194990|'CentiMark Corporation'|centimark|false
3600|CentiMark Corporation|TX|1|21|98|129871|251194990|'CentiMark Corporation'|centimark|false
4100|CentiMark Corporation|GA|1|21|85|131956|251194990|'CentiMark Corporation'|centimark|false
3610|CentiMark Corporation|TX|1|21|84|158574|251194990|'CentiMark Corporation'|centimark|false
4210|CentiMark Corporation|NC|1|21|58|123578|251194990|'CentiMark Corporation'|centimark|false
QSI Eagle Mountain|Tyson Foods|UT|1|2|30|73865|821059183|'Tyson Foods Inc.'|tyson foods|false
4300|CentiMark Corporation|NC|1|22|118|243507|251194990|'CentiMark Corporation'|centimark|false
4750|CentiMark Corporation|FL|1|21|58|96997|251194990|'CentiMark Corporation'|centimark|false
4800|CentiMark Corporation|FL|1|21|49|76342|251194990|'CentiMark Corporation'|centimark|false
5110|CentiMark Corporation|ID|1|21|58|96493|251194990|'CentiMark Corporation'|centimark|false
Smith Acquistions LLC DBA Alpenrose East|Smith Holdings Inc|OR|1|21|27|45097|842728329|'Smith Group'|smith|false
Advanced Industrial Roofing, Inc.|Advanced Industrial Roofing, Inc.|OH|1|21|65|105534||'Advanced Industrial Roofing Inc.'|advanced industrial roofing|false
0000000001 ALLIED SERVICES REHAB HOSPITA|ALLIED SERVICES|PA|1|3|375|429774|232523395|'Allied Construction Services'|allied|false
0000000002 DEVELOPMENTAL SERVICES|ALLIED SERVICES|PA|1|3|299|415998|240860110|'Allied Construction Services'|allied|false
0000000003 VOCATIONAL SERVICES|ALLIED SERVICES|PA|1|3|402|433180|240860110|'Allied Construction Services'|allied|false
0000000004 SKILLED NURSING CENTER|ALLIED SERVICES|PA|1|3|416|549930|232523688|'Allied Construction Services'|allied|false
0000000005 JOHN HEINZ INSTITUTE OF REHAB|ALLIED SERVICES|PA|1|3|341|380994|232262852|'Allied Construction Services'|allied|false
0000000010 MENTAL HEALTH SERVICES|ALLIED SERVICES|PA|1|3|157|176151|240860110|'Allied Construction Services'|allied|false
0000000015 HOME HEALTH|ALLIED SERVICES|PA|1|3|60|81482|240860110|'Allied Construction Services'|allied|false
0000000016 CORPORATE SERVICES|ALLIED SERVICES|PA|1|3|285|336469|240860110|'Allied Construction Services'|allied|false
0000000024 ALLIED TERRACE|ALLIED SERVICES|PA|1|3|64|61298|232862231|'Allied Construction Services'|allied|false
0000000034 HOSPICE|ALLIED SERVICES|PA|1|3|100|116481|240860110|'Allied Construction Services'|allied|false
0000000040 MEADE STREET SKILLED NURSING|ALLIED SERVICES|PA|1|3|235|266363|232862231|'Allied Construction Services'|allied|false
0000000045 CENTER CITY SKILLED NURSING|ALLIED SERVICES|PA|1|3|162|143438|232862231|'Allied Construction Services'|allied|false
Watkins Development Corp.|Watkins Development Corp.|TX|1|2|26|51886||'Watkins Construction'|watkins|false
Kreiling Roofing Co|Kreiling Roofing Co|IL|1|22|92|152109|371151409|'Kreiling Roofing Co.'|kreiling roofing|false
Smith Brothers Farms Federal Way|Smith Holdings Inc|WA|1|21|96|76441|910602905|'Smith Group'|smith|false
Smith Brothers Farms Kent|Smith Holdings Inc|WA|1|22|136|433861|910602905|'Smith Group'|smith|false
PHRG ATL|Power Home Remodeling|GA|1|22|172|427800|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG CT|Power Home Remodeling Group|CT|1|22|132|354800|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG CLT-RIO|Power Home Remodeling Group|NC|1|1|19|40720|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG CLT|Power Home Remodeling|NC|1|22|102|278640|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG CHI- RMT|Power Home Remodeling Group|IL|1|21|21|86000|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG CHI|Power Home Remodeling|IL|1|22|148|412160|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG BOS- Providence|Power Home Remodeling Group|RI|1|1|13|31040|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG BOS- RIO|Power Home Remodeling Group|MA|1|21|39|93040|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG-BOS|Power Home Remodeling|MA|1|22|116|378320|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG AUS|Power Home Remodeling|TX|1|22|149|414640|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG CT-WPS|Power Home Remodeling Group|NY|1|1|17|84000|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG DAL|Power Home Remodeling|TX|1|22|105|352720|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG FLL|Power Home Remodeling Group|FL|1|21|48|15360|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG DET|Power Home Remodeling|MI|1|22|121|435440|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG DEN|Power Home Remodeling|CO|1|22|130|394080|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG DAL-FTW|Power Home Remodeling Group|TX|1|1|14|75840|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG DAL-RIO|Power Home Remodeling Group|TX|1|21|34|72800|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG HOU-ENERGY CORR|Power Home Remodeling Group|TX|1|1|14|72960|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
PHRG HOU|Power Home Remodeling|TX|1|22|142|459920|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
BK 12178|MRB Holdings LLC|NV|1|21|23|30160|200816567|'MRB Contractors LLC'|mrb|false
BK 14464|MRB Holdings LLC|NV|1|1|17|19496|200816567|'MRB Contractors LLC'|mrb|false
BK 16210|MRB Holdings LLC|NV|1|1|17|25023|200816567|'MRB Contractors LLC'|mrb|false
BK 16541|MRB Holdings LLC|NV|1|1|11|14654|200816567|'MRB Contractors LLC'|mrb|false
BK 18337|MRB Holdings LLC|NV|1|1|19|23065|200816567|'MRB Contractors LLC'|mrb|false
BK 27205|MRB Holdings LLC|NV|1|1|14|24623|200816567|'MRB Contractors LLC'|mrb|false
Robert Ganter Contractors Inc|Robert Ganter Contractors Inc|PA|1|22|110|266689|233029454|'Robert Ganter Contractors Inc.'|robert ganter|false
