establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
Cleveland Hatchery (CV)|Tyson Foods, Inc.|GA|1|2.00|54.00|104401.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Columbia Plant|Tyson Foods, Inc.|SC|1|2.00|164.00|327306.00|481175514|'Tyson Foods Inc.'|tyson foods|false
Concordia Plant|Tyson Foods, Inc.|MO|1|2.00|200.00|390051.00|421233965|'Tyson Foods Inc.'|tyson foods|false
Corydon Growout|Tyson Foods, Inc.|IN|1|2.00|17.00|42531.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Corydon Hatchery|Tyson Foods, Inc.|IN|1|2.00|17.00|33913.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Corydon Plant|Tyson Foods, Inc.|IN|1|3.00|351.00|709633.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Council Bluffs Prepared|Tyson Foods, Inc.|IA|1|2.00|217.00|467253.00|481175514|'Tyson Foods Inc.'|tyson foods|false
Craig Feed Mill|Tyson Foods, Inc.|OK|1|2.00|34.00|57422.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Cumming Live Haul|Tyson Foods, Inc.|GA|1|2.00|24.00|63062.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Dahlonega Hatchery|Tyson Foods, Inc.|GA|1|2.00|34.00|66571.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Dakota City Hides|Tyson Foods, Inc.|NE|1|2.00|199.00|445528.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Dakota City PBX|Tyson Foods, Inc.|NE|1|2.00|33.00|71236.00|470557612|'Tyson Foods Inc.'|tyson foods|false
Dakota City Plant|Tyson Foods, Inc.|NE|1|3.00|3919.00|8493458.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Dallas Plant|Tyson Foods, Inc.|TX|1|2.00|163.00|343978.00|481175514|'Tyson Foods Inc.'|tyson foods|false
Dardanelle Growout|Tyson Foods, Inc.|AR|1|2.00|29.00|65674.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Dardanelle Plant|Tyson Foods, Inc.|AR|1|3.00|873.00|1678807.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Dexter Hatchery|Tyson Foods, Inc.|MO|1|2.00|19.00|38517.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Dexter Plant|Tyson Foods, Inc.|MO|1|3.00|624.00|1163815.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Eagle Grove Farms|Tyson Foods, Inc.|GA|1|2.00|39.00|76894.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Easley Plant|Tyson Foods, Inc.|SC|1|3.00|243.00|472360.00|341185649|'Tyson Foods Inc.'|tyson foods|false
Edwardsville Fwd WH|Tyson Foods, Inc.|KS|1|2.00|30.00|49392.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Emporia PBX|Tyson Foods, Inc.|KS|1|2.00|24.00|47186.00|470557612|'Tyson Foods Inc.'|tyson foods|false
Emporia Plant|Tyson Foods, Inc.|KS|1|3.00|905.00|1918410.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Enid Distribution Center|Tyson Foods, Inc.|OK|1|2.00|178.00|357585.00|730957451|'Tyson Foods Inc.'|tyson foods|false
Enterprise Enid Plant|Tyson Foods, Inc.|OK|1|3.00|437.00|1016106.00|730957451|'Tyson Foods Inc.'|tyson foods|false
Fayetteville Complex|Tyson Foods, Inc.|AR|1|3.00|827.00|1664369.00|710815084|'Tyson Foods Inc.'|tyson foods|false
Fayetteville Hatchery (CV)|Tyson Foods, Inc.|AR|1|2.00|38.00|87419.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Finney County Freezer|Tyson Foods, Inc.|KS|1|2.00|44.00|81617.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Finney County Hides|Tyson Foods, Inc.|KS|1|2.00|135.00|257958.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Finney County PBX|Tyson Foods, Inc.|KS|1|2.00|21.00|41595.00|470557612|'Tyson Foods Inc.'|tyson foods|false
Finney County Plant|Tyson Foods, Inc.|KS|1|3.00|3375.00|5512270.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Forest Distribution Center|Tyson Foods, Inc.|MS|1|2.00|97.00|181250.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Forest Growout (MLO)|Tyson Foods, Inc.|MS|1|2.00|60.00|144151.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Forest, MS Complex|Tyson Foods, Inc.|MS|1|3.00|1125.00|1893319.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Forest, MS Route Sales|Tyson Foods, Inc.|MS|1|2.00|27.00|38775.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Fort Smith Plant|Tyson Foods, Inc.|AR|1|2.00|96.00|202760.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Fort Worth Distribution Center|Tyson Foods, Inc.|TX|1|2.00|34.00|64551.00|481175514|'Tyson Foods Inc.'|tyson foods|false
Gainesville Blend Mill|Tyson Foods, Inc.|GA|1|2.00|17.00|37867.00|830545826|'Tyson Foods Inc.'|tyson foods|false
Goodlettsville Case Rdy Plant|Tyson Foods, Inc.|TN|1|3.00|2064.00|4120528.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Grand Meadow Farms|Tyson Foods, Inc.|OK|1|2.00|131.00|255469.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Grannis/Broken Bow Growout|Tyson Foods, Inc.|AR|1|2.00|28.00|68447.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Green Forest Hatchery|Tyson Foods, Inc.|AR|1|2.00|23.00|45774.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Green Forest Par-Fry Plant|Tyson Foods, Inc.|AR|1|3.00|501.00|1039812.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Green Forest Plant|Tyson Foods, Inc.|AR|1|3.00|1274.00|2547011.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Haltom City Distribution Ctr|Tyson Foods, Inc.|TX|1|2.00|103.00|203394.00|472384604|'Tyson Foods Inc.'|tyson foods|false
Haltom City Plant|Tyson Foods, Inc.|TX|1|3.00|823.00|2192070.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Harwood Hatchery|Tyson Foods, Inc.|TX|1|2.00|25.00|51604.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Hays Hatchery|Tyson Foods, Inc.|NC|1|2.00|30.00|62439.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Hope Feed Mill|Tyson Foods, Inc.|AR|1|2.00|35.00|73383.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Hope Growout|Tyson Foods, Inc.|AR|1|2.00|23.00|55231.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Hope Hatchery|Tyson Foods, Inc.|AR|1|2.00|32.00|58437.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Hope Plant|Tyson Foods, Inc.|AR|1|3.00|1338.00|2552063.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Houston Portwall St Plant|Tyson Foods, Inc.|TX|1|3.00|609.00|1254752.00|510392340|'Tyson Foods Inc.'|tyson foods|false
Hutchinson Plant|Tyson Foods, Inc.|KS|1|3.00|404.00|863695.00|481175514|'Tyson Foods Inc.'|tyson foods|false
Hutchinson Plant (KPR)|Tyson Foods, Inc.|KS|1|2.00|158.00|302932.00|481175514|'Tyson Foods Inc.'|tyson foods|false
Independence Plant|Tyson Foods, Inc.|IA|1|3.00|270.00|533518.00|203651396|'Tyson Foods Inc.'|tyson foods|false
ITC Hatchery|Tyson Foods, Inc.|AR|1|2.00|33.00|67357.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Iva Lee Feed Mill|Tyson Foods, Inc.|AL|1|2.00|26.00|57101.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Jacksonville Plant (Bruss)|Tyson Foods, Inc.|FL|1|2.00|218.00|445892.00|362338268|'Tyson Foods Inc.'|tyson foods|false
Johnson Road Print Shop|Tyson Foods, Inc.|AR|1|2.00|49.00|105717.00|710815073|'Tyson Foods Inc.'|tyson foods|false
Joslin Freezer|Tyson Foods, Inc.|IL|1|2.00|34.00|71068.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Joslin Hides|Tyson Foods, Inc.|IL|1|2.00|105.00|226390.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Joslin Plant|Tyson Foods, Inc.|IL|1|3.00|2542.00|5404630.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Kentucky Farms (CV)|Tyson Foods, Inc.|KY|1|2.00|36.00|81395.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Kentucky Hatchery (CV)|Tyson Foods, Inc.|KY|1|2.00|63.00|128280.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Lexington Freezer|Tyson Foods, Inc.|NE|1|2.00|34.00|69896.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Lexington Hides|Tyson Foods, Inc.|NE|1|2.00|78.00|177936.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Lexington Plant|Tyson Foods, Inc.|NE|1|3.00|2864.00|6115262.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Louisa County Freezer|Tyson Foods, Inc.|IA|1|2.00|75.00|157662.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Louisa County Plant|Tyson Foods, Inc.|IA|1|3.00|1206.00|2600532.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Macon Distribution Center|Tyson Foods, Inc.|GA|1|3.00|260.00|494084.00|472384604|'Tyson Foods Inc.'|tyson foods|false
Madison Ham Plant|Tyson Foods, Inc.|NE|1|2.00|232.00|423900.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Madison Plant|Tyson Foods, Inc.|NE|1|3.00|1218.00|2509890.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Magee Feed Mill (MLO)|Tyson Foods, Inc.|MS|1|2.00|25.00|52818.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Magee Hatchery (MLO)|Tyson Foods, Inc.|MS|1|2.00|19.00|40065.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Mexican Original Portland Plnt|Tyson Foods, Inc.|IN|1|3.00|512.00|1007103.00|710815084|'Tyson Foods Inc.'|tyson foods|false
Mexican Original Sanford Plant|Tyson Foods, Inc.|NC|1|3.00|478.00|985388.00|710815084|'Tyson Foods Inc.'|tyson foods|false
Monett Growout|Tyson Foods, Inc.|MO|1|2.00|21.00|47978.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Monett Hatchery #1|Tyson Foods, Inc.|MO|1|2.00|33.00|56656.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Monett Plant|Tyson Foods, Inc.|MO|1|3.00|593.00|1133012.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Monroe Growout|Tyson Foods, Inc.|NC|1|2.00|23.00|58546.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Monroe Hatchery|Tyson Foods, Inc.|NC|1|2.00|28.00|63378.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Monroe Plant|Tyson Foods, Inc.|NC|1|3.00|1645.00|3173661.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Morrilton Hatchery|Tyson Foods, Inc.|AR|1|2.00|22.00|42557.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Murfreesboro Hatchery|Tyson Foods, Inc.|AR|1|2.00|17.00|34412.00|710815087|'Tyson Foods Inc.'|tyson foods|false
N. Little Rock Plant|Tyson Foods, Inc.|AR|1|2.00|186.00|348591.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Nashville Growout|Tyson Foods, Inc.|AR|1|2.00|20.00|49265.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Nashville Plant|Tyson Foods, Inc.|AR|1|3.00|1467.00|2658520.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Neshoba Feed Mill (MLO)|Tyson Foods, Inc.|MS|1|2.00|40.00|92916.00|560754148|'Tyson Foods Inc.'|tyson foods|false
New Holland F/P Plant|Tyson Foods, Inc.|PA|1|3.00|257.00|488394.00|710815087|'Tyson Foods Inc.'|tyson foods|false
New Holland Plant|Tyson Foods, Inc.|PA|1|3.00|569.00|1057570.00|710815087|'Tyson Foods Inc.'|tyson foods|false
New Holland, PA Terminal|Tyson Foods, Inc.|PA|1|2.00|124.00|218795.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Newbern Plant|Tyson Foods, Inc.|TN|1|3.00|664.00|1544057.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Newbern Warehouse|Tyson Foods, Inc.|TN|1|2.00|28.00|69103.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Newton Hatchery (MLO)|Tyson Foods, Inc.|MS|1|2.00|32.00|64711.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Noel Freezer|Tyson Foods, Inc.|MO|1|2.00|54.00|106846.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Noel Plant|Tyson Foods, Inc.|MO|1|3.00|1480.00|2906032.00|710802999|'Tyson Foods Inc.'|tyson foods|false
North Carolina Farms (CV)|Tyson Foods, Inc.|NC|1|2.00|37.00|87555.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Obion County Feed Mill|Tyson Foods, Inc.|TN|1|2.00|27.00|59358.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Obion County Hatchery|Tyson Foods, Inc.|TN|1|2.00|28.00|59459.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Obion County Plant|Tyson Foods, Inc.|TN|1|3.00|1157.00|2199388.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Oglethorpe Farm|Tyson Foods, Inc.|GA|1|2.00|16.00|28846.00|620852669|'Tyson Foods Inc.'|tyson foods|false
Oglethorpe Growout|Tyson Foods, Inc.|GA|1|2.00|19.00|44561.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Oglethorpe Hatchery|Tyson Foods, Inc.|GA|1|2.00|44.00|95422.00|560754148|'Tyson Foods Inc.'|tyson foods|false
OK Pork|Tyson Foods, Inc.|OK|1|2.00|80.00|188797.00|710815074|'Tyson Foods Inc.'|tyson foods|false
Olathe Distribution Center|Tyson Foods, Inc.|KS|1|3.00|255.00|504267.00|481121753|'Tyson Foods Inc.'|tyson foods|false
Omaha Freezer|Tyson Foods, Inc.|NE|1|2.00|56.00|122086.00|911853538|'Tyson Foods Inc.'|tyson foods|false
Omaha Plant|Tyson Foods, Inc.|NE|1|3.00|920.00|2039635.00|911853538|'Tyson Foods Inc.'|tyson foods|false
Ottawa Fwd WH|Tyson Foods, Inc.|IL|1|2.00|109.00|185261.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Pasco Hides|Tyson Foods, Inc.|WA|1|2.00|24.00|50808.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Pasco Plant|Tyson Foods, Inc.|WA|1|3.00|1353.00|2823353.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Perry Freezer|Tyson Foods, Inc.|IA|1|2.00|22.00|48979.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Philadelphia Cooked|Tyson Foods, Inc.|PA|1|2.00|74.00|164596.00|815138328|'Tyson Foods Inc.'|tyson foods|false
Philadelphia Raw|Tyson Foods, Inc.|PA|1|2.00|136.00|288466.00|815138328|'Tyson Foods Inc.'|tyson foods|false
Pine Bluff Feed Mill|Tyson Foods, Inc.|AR|1|2.00|21.00|46022.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Pine Bluff Freezer|Tyson Foods, Inc.|AR|1|2.00|39.00|69181.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Pine Bluff Jeff Pkwy Plant|Tyson Foods, Inc.|AR|1|3.00|1395.00|2639516.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Pine Bluff Live Haul|Tyson Foods, Inc.|AR|1|2.00|25.00|56894.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Pocomoke Farm|Tyson Foods, Inc.|MD|1|2.00|56.00|119588.00|471384119|'Tyson Foods Inc.'|tyson foods|false
Pottsville Distribution Center|Tyson Foods, Inc.|PA|1|2.00|175.00|320606.00|472384604|'Tyson Foods Inc.'|tyson foods|false
Pottsville Feed Mill|Tyson Foods, Inc.|AR|1|2.00|32.00|68214.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Rancho Cucamonga 6th Street|Tyson Foods, Inc.|CA|1|3.00|249.00|516919.00|330681191|'Tyson Foods Inc.'|tyson foods|false
Rancho Cucamonga Fulton Street|Tyson Foods, Inc.|CA|1|2.00|144.00|278301.00|330681191|'Tyson Foods Inc.'|tyson foods|false
Randall Road Plant|Tyson Foods, Inc.|AR|1|3.00|348.00|585970.00|710815087|'Tyson Foods Inc.'|tyson foods|false
RDC|Tyson Foods, Inc.|AR|1|2.00|41.00|73355.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Richmond Growout|Tyson Foods, Inc.|VA|1|2.00|21.00|48802.00|560754148|'Tyson Foods Inc.'|tyson foods|false
River Valley Hatchery|Tyson Foods, Inc.|AR|1|2.00|43.00|84636.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Roaring River Feed Mill|Tyson Foods, Inc.|NC|1|2.00|33.00|67605.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Robards Feed Mill|Tyson Foods, Inc.|KY|1|2.00|24.00|56282.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Robards Freezer|Tyson Foods, Inc.|KY|1|2.00|29.00|53756.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Robards Growout|Tyson Foods, Inc.|KY|1|2.00|28.00|68238.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Robards Hatchery|Tyson Foods, Inc.|KY|1|2.00|30.00|56886.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Robards Plant|Tyson Foods, Inc.|KY|1|3.00|1343.00|2577356.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Rochelle Distribution Center|Tyson Foods, Inc.|IL|1|3.00|288.00|587624.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Rome Plant|Tyson Foods, Inc.|GA|1|3.00|254.00|405627.00|362089049|'Tyson Foods Inc.'|tyson foods|false
RVI-Clarksville|Tyson Foods, Inc.|AR|1|2.00|44.00|90950.00|710815087|'Tyson Foods Inc.'|tyson foods|false
RVI-Cumming|Tyson Foods, Inc.|GA|1|2.00|119.00|291803.00|710815087|'Tyson Foods Inc.'|tyson foods|false
RVI-Cuthbert|Tyson Foods, Inc.|GA|1|2.00|129.00|309499.00|560754148|'Tyson Foods Inc.'|tyson foods|false
RVI-Forest|Tyson Foods, Inc.|MS|1|2.00|154.00|324453.00|640428364|'Tyson Foods Inc.'|tyson foods|false
RVI-Hanceville|Tyson Foods, Inc.|AL|1|2.00|156.00|357751.00|560754148|'Tyson Foods Inc.'|tyson foods|false
RVI-Harmony|Tyson Foods, Inc.|NC|1|2.00|76.00|167589.00|560754148|'Tyson Foods Inc.'|tyson foods|false
RVI-Robards|Tyson Foods, Inc.|KY|1|2.00|91.00|200972.00|710802999|'Tyson Foods Inc.'|tyson foods|false
RVI-Scranton|Tyson Foods, Inc.|AR|1|2.00|190.00|397228.00|710815087|'Tyson Foods Inc.'|tyson foods|false
RVI-Sedalia|Tyson Foods, Inc.|MO|1|2.00|28.00|60830.00|710815087|'Tyson Foods Inc.'|tyson foods|false
RVI-Temperanceville|Tyson Foods, Inc.|VA|1|2.00|33.00|68008.00|560754148|'Tyson Foods Inc.'|tyson foods|false
RVI-Texarkana|Tyson Foods, Inc.|AR|1|2.00|99.00|214692.00|710815087|'Tyson Foods Inc.'|tyson foods|false
San Lorenzo Plant|Tyson Foods, Inc.|CA|1|2.00|157.00|366175.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Sand Mountain Hatchery|Tyson Foods, Inc.|AL|1|2.00|27.00|54580.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Sedalia Feed Mill|Tyson Foods, Inc.|MO|1|2.00|41.00|93163.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Sedalia Freezer|Tyson Foods, Inc.|MO|1|2.00|37.00|71975.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Sedalia Growout|Tyson Foods, Inc.|MO|1|2.00|70.00|157571.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Sedalia Hatchery|Tyson Foods, Inc.|MO|1|2.00|33.00|64474.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Sedalia Plant|Tyson Foods, Inc.|MO|1|3.00|1633.00|3079398.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Seguin Growout|Tyson Foods, Inc.|TX|1|2.00|29.00|67503.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Seguin Plant|Tyson Foods, Inc.|TX|1|3.00|659.00|1272319.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Shelbyville Feed Mill|Tyson Foods, Inc.|TN|1|2.00|21.00|47384.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Shelbyville Hatchery|Tyson Foods, Inc.|TN|1|2.00|39.00|65828.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Sherman Case Rdy Plant|Tyson Foods, Inc.|TX|1|3.00|1710.00|3554957.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Siloam Springs Hatchery|Tyson Foods, Inc.|AR|1|2.00|52.00|114357.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Sioux City Freezer|Tyson Foods, Inc.|IA|1|2.00|64.00|140496.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Snead Growout|Tyson Foods, Inc.|AL|1|2.00|25.00|62655.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Southeast Farms (CV)|Tyson Foods, Inc.|GA|1|2.00|55.00|127478.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Southeast Transportation (CV)|Tyson Foods, Inc.|GA|1|2.00|29.00|59781.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Southwest Farms (CV)|Tyson Foods, Inc.|AR|1|2.00|59.00|143313.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Southwest Transportation (CV)|Tyson Foods, Inc.|AR|1|2.00|29.00|60344.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Spadra Feed Mill|Tyson Foods, Inc.|AR|1|2.00|22.00|46558.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Springdale Growout|Tyson Foods, Inc.|AR|1|2.00|37.00|85617.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Springdale, AR Terminal|Tyson Foods, Inc.|AR|1|3.00|1247.00|2647484.00|710815086|'Tyson Foods Inc.'|tyson foods|false
St Joseph Plant|Tyson Foods, Inc.|MO|1|3.00|674.00|1417846.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Star City Hatchery|Tyson Foods, Inc.|AR|1|2.00|30.00|61112.00|710815087|'Tyson Foods Inc.'|tyson foods|false
Stilwell Hatchery (Noel)|Tyson Foods, Inc.|OK|1|2.00|32.00|72759.00|710802999|'Tyson Foods Inc.'|tyson foods|false
Storm Lake Plant|Tyson Foods, Inc.|IA|1|3.00|2328.00|4747830.00|710857514|'Tyson Foods Inc.'|tyson foods|false
Storm Lake Turkey Farms|Tyson Foods, Inc.|IA|1|2.00|81.00|179929.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Storm Lake Turkey Plant|Tyson Foods, Inc.|IA|1|3.00|616.00|1278616.00|362089049|'Tyson Foods Inc.'|tyson foods|false
Sweetwater Farms|Tyson Foods, Inc.|OK|1|2.00|20.00|42742.00|710628109|'Tyson Foods Inc.'|tyson foods|false
TDC|Tyson Foods, Inc.|AR|1|3.00|317.00|618510.00|710815086|'Tyson Foods Inc.'|tyson foods|false
Tecumseh Peterson Farm|Tyson Foods, Inc.|NE|1|2.00|17.00|32896.00|470831725|'Tyson Foods Inc.'|tyson foods|false
Tecumseh Plant|Tyson Foods, Inc.|NE|1|2.00|171.00|325857.00|470831725|'Tyson Foods Inc.'|tyson foods|false
Temperanceville Growout|Tyson Foods, Inc.|VA|1|2.00|18.00|43481.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Temperanceville Hatchery|Tyson Foods, Inc.|VA|1|2.00|27.00|56618.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Temperanceville Plant|Tyson Foods, Inc.|VA|1|3.00|1208.00|2408178.00|560754148|'Tyson Foods Inc.'|tyson foods|false
Tennessee Farms|Tyson Foods, Inc.|TN|1|2.00|28.00|61536.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Tennessee Hatchery|Tyson Foods, Inc.|TN|1|2.00|47.00|96015.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Tennessee Pedigree Complex|Tyson Foods, Inc.|TN|1|2.00|181.00|376159.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Three Springs Farms|Tyson Foods, Inc.|OK|1|2.00|147.00|296941.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Timber Lake Farm|Tyson Foods, Inc.|TX|1|2.00|34.00|72739.00|710628109|'Tyson Foods Inc.'|tyson foods|false
Timpson Hatchery|Tyson Foods, Inc.|TX|1|2.00|43.00|89474.00|710628109|'Tyson Foods Inc.'|tyson foods|false
